,angle,weather,date,image_name,spaces,spaces_occupied,spaces_unlabeled
PUCPR_Sunny_2012-10-29_2012-10-29_07_37_56.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_37_56.jpg,100,36,2
PUCPR_Sunny_2012-10-29_2012-10-29_06_42_53.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_42_53.jpg,100,1,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_08_16.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_08_16.jpg,100,63,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_13_00.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_13_00.jpg,100,95,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_58_09.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_58_09.jpg,100,66,0
PUCPR_Sunny_2012-10-29_2012-10-29_06_47_53.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_47_53.jpg,100,2,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_33_02.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_33_02.jpg,100,95,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_42_59.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_42_59.jpg,100,91,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_13_06.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_13_06.jpg,100,80,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_22_58.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_22_58.jpg,100,89,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_53_32.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_53_32.jpg,100,99,0
PUCPR_Sunny_2012-10-29_2012-10-29_19_18_33.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_19_18_33.jpg,100,100,0
PUCPR_Sunny_2012-10-29_2012-10-29_12_53_12.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_12_53_12.jpg,100,37,0
PUCPR_Sunny_2012-10-29_2012-10-29_10_33_04.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_10_33_04.jpg,100,94,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_53_19.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_53_19.jpg,100,70,0
PUCPR_Sunny_2012-10-29_2012-10-29_17_38_28.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_17_38_28.jpg,100,75,0
PUCPR_Sunny_2012-10-29_2012-10-29_10_48_05.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_10_48_05.jpg,100,89,0
PUCPR_Sunny_2012-10-29_2012-10-29_13_28_14.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_13_28_14.jpg,100,48,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_42_56.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_42_56.jpg,100,50,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_53_09.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_53_09.jpg,100,68,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_43_18.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_43_18.jpg,100,72,0
PUCPR_Sunny_2012-10-29_2012-10-29_17_48_28.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_17_48_28.jpg,100,69,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_08_29.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_08_29.jpg,100,65,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_18_30.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_18_30.jpg,100,67,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_58_19.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_58_19.jpg,100,71,0
PUCPR_Sunny_2012-10-29_2012-10-29_06_17_51.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_17_51.jpg,100,1,0
PUCPR_Sunny_2012-10-29_2012-10-29_06_52_53.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_52_53.jpg,100,2,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_48_08.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_48_08.jpg,100,68,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_27_55.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_27_55.jpg,100,17,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_03_29.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_03_29.jpg,100,65,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_07_54.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_07_54.jpg,100,8,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_17_55.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_17_55.jpg,100,8,0
PUCPR_Sunny_2012-10-29_2012-10-29_17_43_28.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_17_43_28.jpg,100,73,0
PUCPR_Sunny_2012-10-29_2012-10-29_12_18_10.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_12_18_10.jpg,100,50,0
PUCPR_Sunny_2012-10-29_2012-10-29_13_13_13.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_13_13_13.jpg,100,45,0
PUCPR_Sunny_2012-10-29_2012-10-29_10_58_06.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_10_58_06.jpg,100,86,0
PUCPR_Sunny_2012-10-29_2012-10-29_10_23_04.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_10_23_04.jpg,100,95,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_53_26.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_53_26.jpg,100,81,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_03_00.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_03_00.jpg,100,94,0
PUCPR_Sunny_2012-10-29_2012-10-29_06_27_52.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_27_52.jpg,100,1,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_32_58.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_32_58.jpg,100,89,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_57_56.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_57_56.jpg,100,78,0
PUCPR_Sunny_2012-10-29_2012-10-29_13_58_15.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_13_58_15.jpg,100,56,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_13_16.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_13_16.jpg,100,64,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_28_24.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_28_24.jpg,100,77,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_28_07.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_28_07.jpg,100,74,0
PUCPR_Sunny_2012-10-29_2012-10-29_13_38_14.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_13_38_14.jpg,100,52,1
PUCPR_Sunny_2012-10-29_2012-10-29_12_03_09.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_12_03_09.jpg,100,61,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_53_22.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_53_22.jpg,100,75,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_08_19.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_08_19.jpg,100,73,0
PUCPR_Sunny_2012-10-29_2012-10-29_12_28_11.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_12_28_11.jpg,100,43,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_03_19.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_03_19.jpg,100,71,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_58_23.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_58_23.jpg,100,77,0
PUCPR_Sunny_2012-10-29_2012-10-29_06_57_54.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_06_57_54.jpg,100,2,0
PUCPR_Sunny_2012-10-29_2012-10-29_17_13_26.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_17_13_26.jpg,100,78,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_43_25.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_43_25.jpg,100,79,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_03_16.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_03_16.jpg,100,59,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_13_23.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_13_23.jpg,100,79,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_08_06.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_08_06.jpg,100,82,0
PUCPR_Sunny_2012-10-29_2012-10-29_19_13_33.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_19_13_33.jpg,100,100,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_48_32.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_48_32.jpg,100,99,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_02_56.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_02_56.jpg,100,85,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_38_02.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_38_02.jpg,100,96,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_58_26.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_58_26.jpg,100,79,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_13_19.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_13_19.jpg,100,73,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_18_20.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_18_20.jpg,100,75,0
PUCPR_Sunny_2012-10-29_2012-10-29_15_48_22.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_15_48_22.jpg,100,76,0
PUCPR_Sunny_2012-10-29_2012-10-29_10_28_04.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_10_28_04.jpg,100,95,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_43_02.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_43_02.jpg,100,96,0
PUCPR_Sunny_2012-10-29_2012-10-29_17_53_28.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_17_53_28.jpg,100,68,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_38_31.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_38_31.jpg,100,100,0
PUCPR_Sunny_2012-10-29_2012-10-29_07_52_56.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_07_52_56.jpg,100,70,0
PUCPR_Sunny_2012-10-29_2012-10-29_09_08_00.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_09_08_00.jpg,100,94,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_52_59.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_52_59.jpg,100,92,0
PUCPR_Sunny_2012-10-29_2012-10-29_18_23_30.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_18_23_30.jpg,100,78,0
PUCPR_Sunny_2012-10-29_2012-10-29_19_38_34.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_19_38_34.jpg,100,100,0
PUCPR_Sunny_2012-10-29_2012-10-29_14_18_17.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_14_18_17.jpg,100,65,0
PUCPR_Sunny_2012-10-29_2012-10-29_11_38_08.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_11_38_08.jpg,100,71,0
PUCPR_Sunny_2012-10-29_2012-10-29_08_57_59.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_08_57_59.jpg,100,92,0
PUCPR_Sunny_2012-10-29_2012-10-29_12_58_12.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_12_58_12.jpg,100,38,0
PUCPR_Sunny_2012-10-29_2012-10-29_16_33_25.jpg,PUCPR,Sunny,2012-10-29,2012-10-29_16_33_25.jpg,100,75,0
PUCPR_Sunny_2012-10-30_2012-10-30_15_52_21.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_52_21.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_37_25.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_37_25.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_15_32_20.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_32_20.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_16_02_21.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_02_21.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_13_52_15.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_52_15.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_13_37_15.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_37_15.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_17_19.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_17_19.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_52_18.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_52_18.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_37_20.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_37_20.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_13_57_16.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_57_16.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_27_22.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_27_22.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_15_22_19.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_22_19.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_17_16.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_17_16.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_16_17_22.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_17_22.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_13_47_15.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_47_15.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_02_24.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_02_24.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_12_24.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_12_24.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_13_22_14.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_22_14.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_17_07_24.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_07_24.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_14_27_17.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_27_17.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_47_20.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_47_20.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_14_57_18.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_57_18.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_27_20.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_27_20.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_16_57_23.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_57_23.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_47_23.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_47_23.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_14_12_16.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_12_16.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_07_16.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_07_16.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_52_26.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_52_26.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_37_22.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_37_22.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_14_37_17.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_37_17.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_02_18.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_02_18.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_57_21.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_57_21.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_12_21.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_12_21.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_15_07_19.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_07_19.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_13_32_15.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_32_15.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_32_17.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_32_17.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_16_32_22.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_32_22.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_42_23.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_42_23.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_52_23.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_52_23.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_15_42_20.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_42_20.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_17_24.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_17_24.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_15_12_19.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_15_12_19.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_17_57_26.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_57_26.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_14_22_17.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_22_17.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_16_22_22.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_22_22.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_16_07_21.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_16_07_21.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_47_26.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_47_26.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_13_27_14.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_27_14.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_42_17.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_42_17.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_14_47_18.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_14_47_18.jpg,100,100,98
PUCPR_Sunny_2012-10-30_2012-10-30_13_42_15.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_13_42_15.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_22_25.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_22_25.jpg,100,100,99
PUCPR_Sunny_2012-10-30_2012-10-30_17_32_25.jpg,PUCPR,Sunny,2012-10-30,2012-10-30_17_32_25.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_14_08_32.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_08_32.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_13_18_30.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_13_18_30.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_10_18_21.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_10_18_21.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_16_53_40.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_16_53_40.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_13_43_31.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_13_43_31.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_18_43_46.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_18_43_46.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_14_28_33.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_28_33.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_11_23_24.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_11_23_24.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_13_53_32.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_13_53_32.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_18_53_46.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_18_53_46.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_14_23_33.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_23_33.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_10_13_21.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_10_13_21.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_19_38_48.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_19_38_48.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_09_03_18.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_03_18.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_12_58_29.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_12_58_29.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_17_48_43.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_17_48_43.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_09_33_19.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_33_19.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_15_58_38.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_15_58_38.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_14_03_32.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_03_32.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_18_33_45.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_18_33_45.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_10_33_22.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_10_33_22.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_15_13_35.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_15_13_35.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_14_33_34.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_33_34.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_19_33_48.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_19_33_48.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_12_18_27.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_12_18_27.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_09_28_19.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_28_19.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_13_03_29.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_13_03_29.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_11_33_25.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_11_33_25.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_10_53_23.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_10_53_23.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_12_03_27.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_12_03_27.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_13_13_30.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_13_13_30.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_18_23_45.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_18_23_45.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_09_53_20.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_53_20.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_11_48_26.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_11_48_26.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_14_58_35.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_58_35.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_14_13_33.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_14_13_33.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_19_03_47.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_19_03_47.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_10_28_22.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_10_28_22.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_18_28_45.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_18_28_45.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_19_18_48.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_19_18_48.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_11_08_24.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_11_08_24.jpg,100,100,97
PUCPR_Sunny_2012-11-06_2012-11-06_09_23_19.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_23_19.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_09_08_18.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_08_18.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_09_48_20.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_09_48_20.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_15_03_35.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_15_03_35.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_19_13_47.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_19_13_47.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_15_08_35.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_15_08_35.jpg,100,100,98
PUCPR_Sunny_2012-11-06_2012-11-06_15_48_37.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_15_48_37.jpg,100,100,99
PUCPR_Sunny_2012-11-06_2012-11-06_12_33_28.jpg,PUCPR,Sunny,2012-11-06,2012-11-06_12_33_28.jpg,100,100,99
